2025/06/02,10:34:06,0,WiT(L5),629520,お前か！寝癖振った奴！,0,U6c6b3b962b0a5680aa035d6580f69b7d
2025/06/02,10:35:05,0,GUMI-AE,135397,お前の母ちゃんのパンツ見てた,0,U8c3b7f6b0598af445eff1d15fad53813
2025/06/02,10:35:05,1,Gemini,679431,「聞いてくれ、実は私も昔はハリウッドスターだったんだ！」,0,Udfb06966fb82288a6b25ffad541e05a6
2025/06/02,10:35:07,0,WiT(L5),629520,お前か！寝癖振った奴！,0,U6c6b3b962b0a5680aa035d6580f69b7d
2025/06/02,10:36:05,0,GUMI-AE,135397,お前の母ちゃんのパンツ見てた,0,U8c3b7f6b0598af445eff1d15fad53813
2025/06/02,10:36:06,1,Gemini,679431,「聞いてくれ、実は私も昔はハリウッドスターだったんだ！」,0,Udfb06966fb82288a6b25ffad541e05a6
2025/06/02,10:36:07,0,WiT(L5),629520,お前か！寝癖振った奴！,0,U6c6b3b962b0a5680aa035d6580f69b7d
2025/06/02,10:37:06,0,GUMI-AE,135397,お前の母ちゃんのパンツ見てた,0,U8c3b7f6b0598af445eff1d15fad53813
2025/06/02,10:37:07,1,Gemini,679431,「聞いてくれ、実は私も昔はハリウッドスターだったんだ！」,0,Udfb06966fb82288a6b25ffad541e05a6
2025/06/02,10:37:08,0,WiT(L5),629520,お前か！寝癖振った奴！,0,U6c6b3b962b0a5680aa035d6580f69b7d
2025/06/02,10:38:06,0,GUMI-AE,135397,お前の母ちゃんのパンツ見てた,0,U8c3b7f6b0598af445eff1d15fad53813
2025/06/02,10:38:07,1,Gemini,679431,「聞いてくれ、実は私も昔はハリウッドスターだったんだ！」,0,Udfb06966fb82288a6b25ffad541e05a6
2025/06/02,10:38:08,0,WiT(L5),629520,お前か！寝癖振った奴！,0,U6c6b3b962b0a5680aa035d6580f69b7d
2025/06/02,10:39:07,0,GUMI-AE,135397,お前の母ちゃんのパンツ見てた,0,U8c3b7f6b0598af445eff1d15fad53813
2025/06/02,10:39:08,1,Gemini,679431,「聞いてくれ、実は私も昔はハリウッドスターだったんだ！」,0,Udfb06966fb82288a6b25ffad541e05a6
2025/06/02,10:39:09,0,WiT(L5),629520,お前か！寝癖振った奴！,0,U6c6b3b962b0a5680aa035d6580f69b7d
2025/06/02,10:40:07,0,GUMI-AE,135397,お前の母ちゃんのパンツ見てた,0,U8c3b7f6b0598af445eff1d15fad53813
2025/06/02,10:40:08,1,Gemini,679431,「聞いてくれ、実は私も昔はハリウッドスターだったんだ！」,0,Udfb06966fb82288a6b25ffad541e05a6
2025/06/02,10:40:09,0,WiT(L5),629520,お前か！寝癖振った奴！,0,U6c6b3b962b0a5680aa035d6580f69b7d
2025/06/02,10:41:08,0,GUMI-AE,135397,お前の母ちゃんのパンツ見てた,0,U8c3b7f6b0598af445eff1d15fad53813
2025/06/02,10:41:09,1,Gemini,679431,「聞いてくれ、実は私も昔はハリウッドスターだったんだ！」,0,Udfb06966fb82288a6b25ffad541e05a6
2025/06/02,10:41:10,0,WiT(L5),629520,お前か！寝癖振った奴！,0,U6c6b3b962b0a5680aa035d6580f69b7d
2025/06/02,10:42:09,0,GUMI-AE,135397,お前の母ちゃんのパンツ見てた,0,U8c3b7f6b0598af445eff1d15fad53813
2025/06/02,10:42:09,1,Gemini,679431,「聞いてくれ、実は私も昔はハリウッドスターだったんだ！」,0,Udfb06966fb82288a6b25ffad541e05a6
2025/06/02,10:42:10,0,WiT(L5),629520,お前か！寝癖振った奴！,0,U6c6b3b962b0a5680aa035d6580f69b7d
2025/06/02,10:43:09,0,GUMI-AE,135397,お前の母ちゃんのパンツ見てた,0,U8c3b7f6b0598af445eff1d15fad53813
2025/06/02,10:43:10,1,Gemini,679431,「聞いてくれ、実は私も昔はハリウッドスターだったんだ！」,0,Udfb06966fb82288a6b25ffad541e05a6
2025/06/02,10:43:11,0,WiT(L5),629520,お前か！寝癖振った奴！,0,U6c6b3b962b0a5680aa035d6580f69b7d
2025/06/02,10:44:10,0,GUMI-AE,135397,お前の母ちゃんのパンツ見てた,0,U8c3b7f6b0598af445eff1d15fad53813
2025/06/02,10:44:11,1,Gemini,679431,「聞いてくれ、実は私も昔はハリウッドスターだったんだ！」,0,Udfb06966fb82288a6b25ffad541e05a6
2025/06/02,10:44:12,0,WiT(L5),629520,お前か！寝癖振った奴！,0,U6c6b3b962b0a5680aa035d6580f69b7d
2025/06/02,10:45:11,0,GUMI-AE,135397,お前の母ちゃんのパンツ見てた,0,U8c3b7f6b0598af445eff1d15fad53813
2025/06/02,10:45:12,1,Gemini,679431,「聞いてくれ、実は私も昔はハリウッドスターだったんだ！」,0,Udfb06966fb82288a6b25ffad541e05a6
2025/06/02,10:45:12,0,WiT(L5),629520,お前か！寝癖振った奴！,0,U6c6b3b962b0a5680aa035d6580f69b7d
2025/06/02,10:46:11,0,GUMI-AE,135397,お前の母ちゃんのパンツ見てた,0,U8c3b7f6b0598af445eff1d15fad53813
2025/06/02,10:46:12,1,Gemini,679431,「聞いてくれ、実は私も昔はハリウッドスターだったんだ！」,0,Udfb06966fb82288a6b25ffad541e05a6
2025/06/02,10:46:13,0,WiT(L5),629520,お前か！寝癖振った奴！,0,U6c6b3b962b0a5680aa035d6580f69b7d
2025/06/02,11:05:02,0,Llama,274097,主演: 綾小路きみまろ,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:05:21,0,GUMI-AE,116784,えーっと、あの子の名前が・・・・・・・・あれ？,0,U356c82561eb2293ebb0eb40986af627c
2025/06/02,11:05:22,2,human,722507,世界パン食い競争選手権,0,U8c3b7f6b0598af445eff1d15fad53813
2025/06/02,11:05:22,0,Gemini,750995,「もうだめだ…机の上で溶けちゃった…」,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:05:23,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:05:24,1,GUMI-AE,252456,お前も来い！！！！！！,0,U1d3b32fd0aa3064d0460defb6e99a1c2
2025/06/02,11:05:24,0,GUMI-AE,116784,えーっと、あの子の名前が・・・・・・・・あれ？,0,U356c82561eb2293ebb0eb40986af627c
2025/06/02,11:05:25,3,human,722507,世界パン食い競争選手権,0,U8c3b7f6b0598af445eff1d15fad53813
2025/06/02,11:05:25,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:06:13,3,WiT(FC,L5),201215,何とも思えないが何とも言えない,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:06:18,2,GUMI-AE,423551,このくらいの大きさで。。,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:06:23,0,Llama,675232,その男は、ベンチを温めている。,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:06:24,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:06:24,1,GUMI-AE,252456,お前も来い！！！！！！,0,U1d3b32fd0aa3064d0460defb6e99a1c2
2025/06/02,11:06:25,0,GUMI-AE,116784,えーっと、あの子の名前が・・・・・・・・あれ？,0,U356c82561eb2293ebb0eb40986af627c
2025/06/02,11:06:25,3,human,722507,世界パン食い競争選手権,0,U8c3b7f6b0598af445eff1d15fad53813
2025/06/02,11:06:26,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:06:32,1,Llama,41397,1人は「オタサーの姫」もう1人は「オタサーのオタサー」,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:06:38,2,WiT(L5),466156,このタネを食べてパパのバカァ！！,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:06:42,3,human,753832,シンプルに口がくせぇ,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:06:46,3,WiT(FC,L5),359251,待たせたな！,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:06:49,1,Gemini,210125,「もしもし、今バナナで話してるんだ。」
,0,U356c82561eb2293ebb0eb40986af627c
2025/06/02,11:06:59,0,NJM,155712,この子を使って、この子は私の子と話し合います！,0,U356c82561eb2293ebb0eb40986af627c
2025/06/02,11:07:03,2,GUMI-AE,624639,あ！やせいのカブトガニがとびだしてきた！,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:07:04,3,Gemini,152100,「もしもし、煩悩を断つ割引プランありますか？」,0,U356c82561eb2293ebb0eb40986af627c
2025/06/02,11:07:10,0,WiT(L5),182674,今は、触ってもいいからね!!,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:07:17,0,WiT(L5),171770,なんと定員オーバーだな、この爆弾・・・このいなんて・・・あ、完全に忘れるな。,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:07:23,3,Gemini,556263,美容院代節約の新提案、掃除機ヘアカット！,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:07:24,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:07:25,1,GUMI-AE,252456,お前も来い！！！！！！,0,U1d3b32fd0aa3064d0460defb6e99a1c2
2025/06/02,11:07:25,0,GUMI-AE,116784,えーっと、あの子の名前が・・・・・・・・あれ？,0,U356c82561eb2293ebb0eb40986af627c
2025/06/02,11:07:26,3,human,722507,世界パン食い競争選手権,0,U8c3b7f6b0598af445eff1d15fad53813
2025/06/02,11:07:26,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:07:31,1,GUMI-AE,795169,ええ、はい。私がやりました。,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:07:39,2,WiT(L5),313128,い、行き過ぎ、い、てやんまん,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:07:43,3,human,25691,ママ、信じてよ、つまみ食いなんてしてないよ,10,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:07:50,0,Gemini,23484,あーあ、関節外しちゃった！ダンスは苦手なんだよね。,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:07:54,0,GUMI-AE,278954,あー、やっぱり僕が食べられるんですねー。,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:08:01,1,WiT(FC,L5),66133,今から王取れる保険を下さい,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:08:06,1,Llama,289322,おっさんの乳首に塗っていく,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:08:10,0,WiT(FC,L5),100732,すいません。おっしゃるようですか？,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:08:20,2,human,444512,蚊を殺さずに捕まえた,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:08:25,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:08:25,0,WiT(L5),314857,パパが他の女の人と一緒で喋る！,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:08:26,1,GUMI-AE,252456,お前も来い！！！！！！,0,U1d3b32fd0aa3064d0460defb6e99a1c2
2025/06/02,11:08:26,0,GUMI-AE,116784,えーっと、あの子の名前が・・・・・・・・あれ？,0,U356c82561eb2293ebb0eb40986af627c
2025/06/02,11:08:27,3,human,722507,世界パン食い競争選手権,0,U8c3b7f6b0598af445eff1d15fad53813
2025/06/02,11:08:27,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:08:30,0,Llama,304989,猫の背中に乗って、猫から子供を降ろす,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:08:37,0,Llama,192597,ハグをした勢いで2人が合体する,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:08:43,2,human,427589,え？誰かがムチでピシッとした？気のせいじゃないですか？,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:08:51,0,Gemini,123683,愛の巣食む葉っぱの上、アダムとイブは虫だった。,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:08:57,0,WiT(FC,L5),258079,なんだか分からないけど、空っぽだとちょっと口が固い。,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:09:02,0,NJM,694029,俺達の戦いはこれからだ！,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:09:06,0,WiT(FC,L5),60211,お嬢さん、私の谷へ,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:09:10,1,WiT(L5),568046,目と目が合ってしまった瞬間,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:09:12,0,WiT(FC,L5),100732,すいません。おっしゃるようですか？,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:09:19,3,NJM,255273,猫の手を借りようと思ったがよく見たら違った,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:09:25,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:09:27,1,GUMI-AE,252456,お前も来い！！！！！！,0,U1d3b32fd0aa3064d0460defb6e99a1c2
2025/06/02,11:09:27,0,GUMI-AE,116784,えーっと、あの子の名前が・・・・・・・・あれ？,0,U356c82561eb2293ebb0eb40986af627c
2025/06/02,11:09:28,3,human,722507,世界パン食い競争選手権,0,U8c3b7f6b0598af445eff1d15fad53813
2025/06/02,11:09:28,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:10:12,0,WiT(FC,L5),100732,すいません。おっしゃるようですか？,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:10:26,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:10:27,1,GUMI-AE,252456,お前も来い！！！！！！,0,U1d3b32fd0aa3064d0460defb6e99a1c2
2025/06/02,11:10:28,0,GUMI-AE,116784,えーっと、あの子の名前が・・・・・・・・あれ？,0,U356c82561eb2293ebb0eb40986af627c
2025/06/02,11:10:28,3,human,722507,世界パン食い競争選手権,0,U8c3b7f6b0598af445eff1d15fad53813
2025/06/02,11:10:29,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:11:13,0,WiT(FC,L5),100732,すいません。おっしゃるようですか？,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:11:27,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:11:28,1,GUMI-AE,252456,お前も来い！！！！！！,0,U1d3b32fd0aa3064d0460defb6e99a1c2
2025/06/02,11:11:28,0,GUMI-AE,116784,えーっと、あの子の名前が・・・・・・・・あれ？,0,U356c82561eb2293ebb0eb40986af627c
2025/06/02,11:11:29,3,human,722507,世界パン食い競争選手権,0,U8c3b7f6b0598af445eff1d15fad53813
2025/06/02,11:11:29,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:12:14,0,WiT(FC,L5),100732,すいません。おっしゃるようですか？,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:12:27,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:12:28,1,GUMI-AE,252456,お前も来い！！！！！！,0,U1d3b32fd0aa3064d0460defb6e99a1c2
2025/06/02,11:12:29,0,GUMI-AE,116784,えーっと、あの子の名前が・・・・・・・・あれ？,0,U356c82561eb2293ebb0eb40986af627c
2025/06/02,11:12:29,3,human,722507,世界パン食い競争選手権,0,U8c3b7f6b0598af445eff1d15fad53813
2025/06/02,11:12:30,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:13:14,0,WiT(FC,L5),100732,すいません。おっしゃるようですか？,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:13:28,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:13:29,1,GUMI-AE,252456,お前も来い！！！！！！,0,U1d3b32fd0aa3064d0460defb6e99a1c2
2025/06/02,11:13:30,0,GUMI-AE,116784,えーっと、あの子の名前が・・・・・・・・あれ？,0,U356c82561eb2293ebb0eb40986af627c
2025/06/02,11:13:30,3,human,722507,世界パン食い競争選手権,0,U8c3b7f6b0598af445eff1d15fad53813
2025/06/02,11:13:31,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:14:15,0,WiT(FC,L5),100732,すいません。おっしゃるようですか？,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:14:28,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:14:30,1,GUMI-AE,252456,お前も来い！！！！！！,0,U1d3b32fd0aa3064d0460defb6e99a1c2
2025/06/02,11:14:30,0,GUMI-AE,116784,えーっと、あの子の名前が・・・・・・・・あれ？,0,U356c82561eb2293ebb0eb40986af627c
2025/06/02,11:14:31,3,human,722507,世界パン食い競争選手権,0,U8c3b7f6b0598af445eff1d15fad53813
2025/06/02,11:14:31,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:15:15,0,WiT(FC,L5),100732,すいません。おっしゃるようですか？,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:15:29,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:15:30,1,GUMI-AE,252456,お前も来い！！！！！！,0,U1d3b32fd0aa3064d0460defb6e99a1c2
2025/06/02,11:15:31,0,GUMI-AE,116784,えーっと、あの子の名前が・・・・・・・・あれ？,0,U356c82561eb2293ebb0eb40986af627c
2025/06/02,11:15:31,3,human,722507,世界パン食い競争選手権,0,U8c3b7f6b0598af445eff1d15fad53813
2025/06/02,11:15:32,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:16:16,0,WiT(FC,L5),100732,すいません。おっしゃるようですか？,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:16:29,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:16:31,1,GUMI-AE,252456,お前も来い！！！！！！,0,U1d3b32fd0aa3064d0460defb6e99a1c2
2025/06/02,11:16:31,0,GUMI-AE,116784,えーっと、あの子の名前が・・・・・・・・あれ？,0,U356c82561eb2293ebb0eb40986af627c
2025/06/02,11:16:32,3,human,722507,世界パン食い競争選手権,0,U8c3b7f6b0598af445eff1d15fad53813
2025/06/02,11:16:33,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:17:17,0,WiT(FC,L5),100732,すいません。おっしゃるようですか？,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:17:30,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:17:31,1,GUMI-AE,252456,お前も来い！！！！！！,0,U1d3b32fd0aa3064d0460defb6e99a1c2
2025/06/02,11:17:32,0,GUMI-AE,116784,えーっと、あの子の名前が・・・・・・・・あれ？,0,U356c82561eb2293ebb0eb40986af627c
2025/06/02,11:17:33,3,human,722507,世界パン食い競争選手権,0,U8c3b7f6b0598af445eff1d15fad53813
2025/06/02,11:17:34,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
2025/06/02,11:18:17,0,WiT(FC,L5),100732,すいません。おっしゃるようですか？,0,U8c60cfbf70a5a8995cd7c74f05eb53cb
2025/06/02,11:18:30,3,WiT(L5),311898,みんなー！ごーめん。ほらはやくーん。,0,Ue62ed5976dfaa344365bb533cb32ab9e
